 # Results for site percolation on square lattice
 # L=          100
 # number of p points =          100

  0.000000   0.000000   0.000000           0.000           0.000
  0.009901   0.000000   0.000000           1.908           1.041
  0.019802   0.000000   0.000000           2.405           1.084
  0.029703   0.000000   0.000000           2.969           1.132
  0.039604   0.000000   0.000000           3.449           1.180
  0.049505   0.000000   0.000000           3.856           1.231
  0.059406   0.000000   0.000000           4.205           1.290
  0.069307   0.000000   0.000000           4.609           1.349
  0.079208   0.000000   0.000000           4.994           1.409
  0.089109   0.000000   0.000000           5.398           1.478
  0.099010   0.000000   0.000000           5.917           1.552
  0.108911   0.000000   0.000000           6.322           1.628
  0.118812   0.000000   0.000000           6.893           1.710
  0.128713   0.000000   0.000000           7.357           1.795
  0.138614   0.000000   0.000000           7.838           1.884
  0.148515   0.000000   0.000000           8.375           1.983
  0.158416   0.000000   0.000000           9.049           2.089
  0.168317   0.000000   0.000000           9.660           2.202
  0.178218   0.000000   0.000000          10.443           2.327
  0.188119   0.000000   0.000000          11.335           2.464
  0.198020   0.000000   0.000000          12.052           2.607
  0.207921   0.000000   0.000000          12.952           2.760
  0.217822   0.000000   0.000000          13.841           2.925
  0.227723   0.000000   0.000000          14.695           3.102
  0.237624   0.000000   0.000000          15.641           3.292
  0.247525   0.000000   0.000000          16.745           3.500
  0.257426   0.000000   0.000000          18.031           3.724
  0.267327   0.000000   0.000000          19.378           3.973
  0.277228   0.000000   0.000000          20.968           4.253
  0.287129   0.000000   0.000000          22.691           4.557
  0.297030   0.000000   0.000000          25.065           4.896
  0.306931   0.000000   0.000000          27.448           5.280
  0.316832   0.000000   0.000000          29.602           5.701
  0.326733   0.000000   0.000000          31.890           6.168
  0.336634   0.000000   0.000000          34.626           6.698
  0.346535   0.000000   0.000000          37.559           7.286
  0.356436   0.000000   0.000000          40.791           7.960
  0.366337   0.000000   0.000000          44.923           8.738
  0.376238   0.000000   0.000000          49.904           9.629
  0.386139   0.000000   0.000000          55.430          10.664
  0.396040   0.000000   0.000000          60.842          11.839
  0.405941   0.000000   0.000000          67.206          13.203
  0.415842   0.000000   0.000000          75.571          14.850
  0.425743   0.000000   0.000000          84.765          16.853
  0.435644   0.000000   0.000000          95.323          19.227
  0.445545   0.000000   0.000000         108.115          22.103
  0.455446   0.000000   0.000000         123.978          25.761
  0.465347   0.000000   0.000000         141.600          30.142
  0.475248   0.000000   0.000000         163.737          35.708
  0.485149   0.000000   0.000000         192.347          43.355
  0.495049   0.000000   0.000000         230.905          53.696
  0.504950   0.000000   0.000000         286.761          68.587
  0.514851   0.000000   0.000000         356.734          89.594
  0.524752   0.000000   0.000000         453.592         122.145
  0.534653   0.000000   0.000000         591.406         173.775
  0.544554   0.000032   0.000008         811.098         267.011
  0.554455   0.003740   0.000997        1169.068         450.018
  0.564356   0.042244   0.012960        1618.514         744.162
  0.574257   0.148393   0.051934        2002.793        1154.273
  0.584158   0.296920   0.119234        2271.099        1746.077
  0.594059   0.549895   0.247294        1890.290        2162.746
  0.603960   0.793759   0.392415        1106.069        2157.320
  0.613861   0.953872   0.509730         345.468        1176.688
  0.623762   0.992056   0.558349         122.764         408.443
  0.633663   0.999352   0.585065          64.394          64.647
  0.643564   0.999998   0.605208          46.118          15.620
  0.653465   1.000000   0.622511          36.330          12.488
  0.663366   1.000000   0.638171          29.457           9.894
  0.673267   1.000000   0.652991          23.075           7.892
  0.683168   1.000000   0.666940          16.126           5.254
  0.693069   1.000000   0.679879          11.988           3.854
  0.702970   1.000000   0.691991          10.162           3.406
  0.712871   1.000000   0.703794           8.820           3.038
  0.722772   1.000000   0.715226           7.465           2.643
  0.732673   1.000000   0.726335           6.587           2.403
  0.742574   1.000000   0.737305           5.963           2.277
  0.752475   1.000000   0.748128           5.335           2.184
  0.762376   1.000000   0.758790           4.786           2.114
  0.772277   1.000000   0.769322           4.094           1.934
  0.782178   1.000000   0.779727           3.671           1.867
  0.792079   1.000000   0.790096           3.218           1.739
  0.801980   1.000000   0.800379           2.803           1.651
  0.811881   1.000000   0.810567           2.435           1.552
  0.821782   1.000000   0.820745           2.064           1.451
  0.831683   1.000000   0.830889           1.723           1.360
  0.841584   1.000000   0.840963           1.473           1.251
  0.851485   1.000000   0.851006           1.275           1.191
  0.861386   1.000000   0.861021           1.136           1.143
  0.871287   1.000000   0.871007           1.044           1.091
  0.881188   1.000000   0.880983           0.937           1.071
  0.891089   1.000000   0.890939           0.789           1.036
  0.900990   1.000000   0.900881           0.677           1.024
  0.910891   1.000000   0.910814           0.528           1.034
  0.920792   1.000000   0.920744           0.401           1.007
  0.930693   1.000000   0.930664           0.272           0.998
  0.940594   1.000000   0.940581           0.127           1.005
  0.950495   1.000000   0.950490           0.055           1.007
  0.960396   1.000000   0.960393           0.029           1.002
  0.970297   1.000000   0.970297           0.002           1.020
  0.980198   1.000000   0.980198           0.000           0.000
  0.990099   1.000000   0.990099           0.000           0.000
  1.000000   1.000000   1.000000           0.000           0.000
