 # Results for site percolation on square lattice
 # L=          250
 # number of p points =          100

  0.000000   0.000000   0.000000           0.000           0.000
  0.009901   0.000000   0.000000           2.250           1.041
  0.019802   0.000000   0.000000           3.167           1.085
  0.029703   0.000000   0.000000           3.603           1.130
  0.039604   0.000000   0.000000           4.092           1.179
  0.049505   0.000000   0.000000           4.637           1.231
  0.059406   0.000000   0.000000           5.303           1.286
  0.069307   0.000000   0.000000           5.920           1.345
  0.079208   0.000000   0.000000           6.469           1.406
  0.089109   0.000000   0.000000           6.981           1.474
  0.099010   0.000000   0.000000           7.544           1.543
  0.108911   0.000000   0.000000           8.061           1.618
  0.118812   0.000000   0.000000           8.748           1.700
  0.128713   0.000000   0.000000           9.502           1.784
  0.138614   0.000000   0.000000          10.406           1.876
  0.148515   0.000000   0.000000          11.063           1.974
  0.158416   0.000000   0.000000          11.704           2.077
  0.168317   0.000000   0.000000          12.494           2.189
  0.178218   0.000000   0.000000          13.394           2.312
  0.188119   0.000000   0.000000          14.255           2.441
  0.198020   0.000000   0.000000          15.446           2.583
  0.207921   0.000000   0.000000          16.582           2.734
  0.217822   0.000000   0.000000          17.473           2.899
  0.227723   0.000000   0.000000          19.030           3.079
  0.237624   0.000000   0.000000          20.712           3.275
  0.247525   0.000000   0.000000          22.187           3.489
  0.257426   0.000000   0.000000          23.690           3.719
  0.267327   0.000000   0.000000          25.544           3.972
  0.277228   0.000000   0.000000          27.587           4.248
  0.287129   0.000000   0.000000          29.869           4.552
  0.297030   0.000000   0.000000          32.467           4.890
  0.306931   0.000000   0.000000          35.098           5.264
  0.316832   0.000000   0.000000          38.691           5.686
  0.326733   0.000000   0.000000          41.745           6.151
  0.336634   0.000000   0.000000          45.535           6.679
  0.346535   0.000000   0.000000          49.635           7.270
  0.356436   0.000000   0.000000          54.065           7.943
  0.366337   0.000000   0.000000          58.806           8.703
  0.376238   0.000000   0.000000          64.956           9.562
  0.386139   0.000000   0.000000          71.636          10.574
  0.396040   0.000000   0.000000          80.804          11.749
  0.405941   0.000000   0.000000          90.261          13.113
  0.415842   0.000000   0.000000         101.239          14.731
  0.425743   0.000000   0.000000         112.700          16.672
  0.435644   0.000000   0.000000         124.932          18.989
  0.445545   0.000000   0.000000         143.013          21.827
  0.455446   0.000000   0.000000         166.634          25.289
  0.465347   0.000000   0.000000         191.925          29.687
  0.475248   0.000000   0.000000         231.797          35.496
  0.485149   0.000000   0.000000         275.326          42.952
  0.495049   0.000000   0.000000         335.042          53.262
  0.504950   0.000000   0.000000         420.519          67.719
  0.514851   0.000000   0.000000         519.501          88.060
  0.524752   0.000000   0.000000         667.256         118.616
  0.534653   0.000000   0.000000         907.510         169.769
  0.544554   0.000000   0.000000        1267.977         257.702
  0.554455   0.000000   0.000000        1907.001         433.040
  0.564356   0.000000   0.000000        3203.159         846.027
  0.574257   0.006209   0.001353        6254.953        2119.982
  0.584158   0.165593   0.049128       11021.182        5674.792
  0.594059   0.645656   0.272366        8629.741        9437.908
  0.603960   0.984173   0.482161        1111.486        2048.803
  0.613861   0.991443   0.527811         645.859        1832.625
  0.623762   1.000000   0.562944         212.672          36.100
  0.633663   1.000000   0.586255         139.694          23.030
  0.643564   1.000000   0.606180          93.481          14.904
  0.653465   1.000000   0.623240          72.240          11.196
  0.663366   1.000000   0.638841          54.827           8.844
  0.673267   1.000000   0.653284          45.249           7.142
  0.683168   1.000000   0.666734          35.084           5.702
  0.693069   1.000000   0.679526          28.015           4.695
  0.702970   1.000000   0.691773          22.460           3.901
  0.712871   1.000000   0.703574          18.995           3.394
  0.722772   1.000000   0.715084          16.584           3.039
  0.732673   1.000000   0.726311          13.623           2.690
  0.742574   1.000000   0.737301          11.544           2.439
  0.752475   1.000000   0.748138           9.904           2.223
  0.762376   1.000000   0.758803           8.413           1.991
  0.772277   1.000000   0.769336           7.654           1.884
  0.782178   1.000000   0.779770           6.554           1.735
  0.792079   1.000000   0.790116           5.738           1.635
  0.801980   1.000000   0.800401           4.834           1.523
  0.811881   1.000000   0.810621           4.162           1.412
  0.821782   1.000000   0.820777           3.675           1.369
  0.831683   1.000000   0.830896           3.252           1.307
  0.841584   1.000000   0.840972           2.748           1.241
  0.851485   1.000000   0.851013           2.323           1.211
  0.861386   1.000000   0.861031           1.991           1.179
  0.871287   1.000000   0.871023           1.722           1.162
  0.881188   1.000000   0.880998           1.369           1.088
  0.891089   1.000000   0.890956           1.185           1.059
  0.900990   1.000000   0.900901           1.090           1.043
  0.910891   1.000000   0.910836           0.996           1.012
  0.920792   1.000000   0.920759           0.882           1.010
  0.930693   1.000000   0.930672           0.719           1.000
  0.940594   1.000000   0.940580           0.607           1.000
  0.950495   1.000000   0.950488           0.375           0.999
  0.960396   1.000000   0.960393           0.202           1.001
  0.970297   1.000000   0.970296           0.088           1.004
  0.980198   1.000000   0.980198           0.004           1.171
  0.990099   1.000000   0.990099           0.000          -0.000
  1.000000   1.000000   1.000000           0.000           0.000
