 # Results for site percolation on square lattice
 # L=           50
 # number of p points =          100

  0.000000   0.000000   0.000000           0.000           0.000
  0.009901   0.000000   0.000000           1.361           1.034
  0.019802   0.000000   0.000000           1.896           1.074
  0.029703   0.000000   0.000000           2.193           1.120
  0.039604   0.000000   0.000000           2.487           1.169
  0.049505   0.000000   0.000000           2.920           1.228
  0.059406   0.000000   0.000000           3.340           1.291
  0.069307   0.000000   0.000000           3.684           1.346
  0.079208   0.000000   0.000000           4.052           1.404
  0.089109   0.000000   0.000000           4.442           1.470
  0.099010   0.000000   0.000000           4.869           1.543
  0.108911   0.000000   0.000000           5.323           1.624
  0.118812   0.000000   0.000000           5.721           1.708
  0.128713   0.000000   0.000000           6.136           1.797
  0.138614   0.000000   0.000000           6.554           1.887
  0.148515   0.000000   0.000000           6.975           1.977
  0.158416   0.000000   0.000000           7.440           2.079
  0.168317   0.000000   0.000000           7.920           2.189
  0.178218   0.000000   0.000000           8.471           2.304
  0.188119   0.000000   0.000000           9.089           2.429
  0.198020   0.000000   0.000000           9.706           2.569
  0.207921   0.000000   0.000000          10.340           2.721
  0.217822   0.000000   0.000000          11.066           2.886
  0.227723   0.000000   0.000000          11.808           3.067
  0.237624   0.000000   0.000000          12.561           3.262
  0.247525   0.000000   0.000000          13.362           3.471
  0.257426   0.000000   0.000000          14.165           3.698
  0.267327   0.000000   0.000000          15.080           3.947
  0.277228   0.000000   0.000000          16.241           4.230
  0.287129   0.000000   0.000000          17.599           4.553
  0.297030   0.000000   0.000000          18.974           4.901
  0.306931   0.000000   0.000000          20.324           5.265
  0.316832   0.000000   0.000000          21.930           5.677
  0.326733   0.000000   0.000000          23.912           6.159
  0.336634   0.000000   0.000000          26.002           6.690
  0.346535   0.000000   0.000000          28.179           7.260
  0.356436   0.000000   0.000000          30.748           7.900
  0.366337   0.000000   0.000000          33.737           8.644
  0.376238   0.000000   0.000000          36.838           9.498
  0.386139   0.000000   0.000000          40.141          10.483
  0.396040   0.000000   0.000000          44.099          11.654
  0.405941   0.000000   0.000000          48.721          13.050
  0.415842   0.000000   0.000000          54.018          14.695
  0.425743   0.000000   0.000000          60.534          16.678
  0.435644   0.000000   0.000000          68.658          19.128
  0.445545   0.000000   0.000000          78.333          22.121
  0.455446   0.000000   0.000000          89.525          25.819
  0.465347   0.000000   0.000000         102.921          30.597
  0.475248   0.000000   0.000000         119.170          36.764
  0.485149   0.000000   0.000000         138.009          44.464
  0.495049   0.000000   0.000000         160.566          54.437
  0.504950   0.000004   0.000001         189.393          68.066
  0.514851   0.000100   0.000023         226.090          86.823
  0.524752   0.001169   0.000289         273.149         113.196
  0.534653   0.007275   0.001936         334.664         151.406
  0.544554   0.030344   0.008787         409.977         205.033
  0.554455   0.093486   0.029433         484.769         273.565
  0.564356   0.208884   0.072063         531.711         349.527
  0.574257   0.352307   0.134883         536.082         427.815
  0.584158   0.492805   0.212213         503.352         513.623
  0.594059   0.634334   0.303277         421.164         583.849
  0.603960   0.774706   0.397455         299.234         596.667
  0.613861   0.881574   0.475670         187.514         546.752
  0.623762   0.944614   0.532358         110.125         452.016
  0.633663   0.978080   0.573220          59.287         306.334
  0.643564   0.993901   0.602298          29.869         137.537
  0.653465   0.999068   0.622535          17.741          35.248
  0.663366   0.999937   0.638357          13.678           9.709
  0.673267   0.999998   0.652689          11.539           6.726
  0.683168   1.000000   0.666246           9.780           5.893
  0.693069   1.000000   0.679120           8.185           5.115
  0.702970   1.000000   0.691484           6.755           4.473
  0.712871   1.000000   0.703520           5.518           3.975
  0.722772   1.000000   0.715207           4.450           3.358
  0.732673   1.000000   0.726475           3.638           2.747
  0.742574   1.000000   0.737394           3.123           2.397
  0.752475   1.000000   0.748147           2.732           2.145
  0.762376   1.000000   0.758792           2.393           1.945
  0.772277   1.000000   0.769346           2.066           1.793
  0.782178   1.000000   0.779813           1.758           1.600
  0.792079   1.000000   0.790164           1.529           1.435
  0.801980   1.000000   0.800400           1.367           1.339
  0.811881   1.000000   0.810578           1.240           1.289
  0.821782   1.000000   0.820726           1.118           1.268
  0.831683   1.000000   0.830830           0.998           1.256
  0.841584   1.000000   0.840905           0.879           1.217
  0.851485   1.000000   0.850961           0.742           1.119
  0.861386   1.000000   0.860977           0.634           1.048
  0.871287   1.000000   0.870972           0.526           1.030
  0.881188   1.000000   0.880955           0.414           1.008
  0.891089   1.000000   0.890910           0.342           1.001
  0.900990   1.000000   0.900847           0.288           1.001
  0.910891   1.000000   0.910798           0.204           1.001
  0.920792   1.000000   0.920751           0.100           1.001
  0.930693   1.000000   0.930678           0.037           1.002
  0.940594   1.000000   0.940592           0.006           1.051
  0.950495   1.000000   0.950495           0.000          -0.114
  0.960396   1.000000   0.960396           0.000          -0.000
  0.970297   1.000000   0.970297           0.000          -0.000
  0.980198   1.000000   0.980198           0.000          -0.000
  0.990099   1.000000   0.990099           0.000          -0.000
  1.000000   1.000000   1.000000           0.000           0.000
