 # Results for site percolation on square lattice
 # L=          200
 # number of p points =          100

  0.000000   0.000000   0.000000           0.000           0.000
  0.009901   0.000000   0.000000           2.232           1.041
  0.019802   0.000000   0.000000           2.908           1.087
  0.029703   0.000000   0.000000           3.491           1.130
  0.039604   0.000000   0.000000           3.911           1.179
  0.049505   0.000000   0.000000           4.500           1.230
  0.059406   0.000000   0.000000           4.955           1.287
  0.069307   0.000000   0.000000           5.490           1.344
  0.079208   0.000000   0.000000           6.106           1.409
  0.089109   0.000000   0.000000           6.685           1.477
  0.099010   0.000000   0.000000           7.143           1.547
  0.108911   0.000000   0.000000           7.758           1.620
  0.118812   0.000000   0.000000           8.404           1.700
  0.128713   0.000000   0.000000           8.886           1.783
  0.138614   0.000000   0.000000           9.428           1.873
  0.148515   0.000000   0.000000          10.011           1.971
  0.158416   0.000000   0.000000          10.945           2.075
  0.168317   0.000000   0.000000          11.853           2.187
  0.178218   0.000000   0.000000          12.692           2.306
  0.188119   0.000000   0.000000          13.553           2.436
  0.198020   0.000000   0.000000          14.374           2.576
  0.207921   0.000000   0.000000          15.609           2.730
  0.217822   0.000000   0.000000          16.711           2.894
  0.227723   0.000000   0.000000          18.264           3.069
  0.237624   0.000000   0.000000          19.952           3.267
  0.247525   0.000000   0.000000          21.153           3.478
  0.257426   0.000000   0.000000          22.391           3.707
  0.267327   0.000000   0.000000          23.780           3.956
  0.277228   0.000000   0.000000          25.788           4.232
  0.287129   0.000000   0.000000          27.934           4.535
  0.297030   0.000000   0.000000          30.094           4.875
  0.306931   0.000000   0.000000          32.727           5.250
  0.316832   0.000000   0.000000          35.744           5.665
  0.326733   0.000000   0.000000          38.960           6.132
  0.336634   0.000000   0.000000          42.789           6.656
  0.346535   0.000000   0.000000          46.883           7.252
  0.356436   0.000000   0.000000          51.147           7.921
  0.366337   0.000000   0.000000          55.794           8.680
  0.376238   0.000000   0.000000          61.965           9.545
  0.386139   0.000000   0.000000          68.025          10.542
  0.396040   0.000000   0.000000          76.113          11.707
  0.405941   0.000000   0.000000          84.419          13.082
  0.415842   0.000000   0.000000          94.017          14.699
  0.425743   0.000000   0.000000         108.194          16.631
  0.435644   0.000000   0.000000         120.360          18.954
  0.445545   0.000000   0.000000         135.148          21.709
  0.455446   0.000000   0.000000         155.104          25.234
  0.465347   0.000000   0.000000         177.804          29.551
  0.475248   0.000000   0.000000         204.798          35.136
  0.485149   0.000000   0.000000         243.565          42.557
  0.495049   0.000000   0.000000         302.249          52.887
  0.504950   0.000000   0.000000         373.694          67.251
  0.514851   0.000000   0.000000         481.237          88.311
  0.524752   0.000000   0.000000         630.111         120.204
  0.534653   0.000000   0.000000         857.050         173.431
  0.544554   0.000000   0.000000        1193.575         265.075
  0.554455   0.000000   0.000000        1787.601         453.069
  0.564356   0.004846   0.000942        3086.478         946.616
  0.574257   0.042312   0.011227        5399.539        2136.983
  0.584158   0.177185   0.060596        8478.407        4950.774
  0.594059   0.660369   0.283086        5494.688        6348.951
  0.603960   0.962172   0.471749        1163.624        2442.923
  0.613861   0.999315   0.533162         268.387         142.140
  0.623762   1.000000   0.563394         149.702          30.155
  0.633663   1.000000   0.586359         106.708          20.011
  0.643564   1.000000   0.606242          79.812          15.035
  0.653465   1.000000   0.623486          57.341          10.845
  0.663366   1.000000   0.639031          43.936           8.199
  0.673267   1.000000   0.653391          36.178           6.763
  0.683168   1.000000   0.666785          30.378           5.684
  0.693069   1.000000   0.679599          24.484           4.774
  0.702970   1.000000   0.691836          20.064           4.074
  0.712871   1.000000   0.703714          16.906           3.508
  0.722772   1.000000   0.715143          14.195           3.102
  0.732673   1.000000   0.726310          12.525           2.820
  0.742574   1.000000   0.737303          10.939           2.585
  0.752475   1.000000   0.748124           9.405           2.356
  0.762376   1.000000   0.758805           7.244           1.989
  0.772277   1.000000   0.769342           5.902           1.790
  0.782178   1.000000   0.779769           5.168           1.661
  0.792079   1.000000   0.790102           4.445           1.571
  0.801980   1.000000   0.800393           4.010           1.499
  0.811881   1.000000   0.810608           3.525           1.425
  0.821782   1.000000   0.820776           3.120           1.364
  0.831683   1.000000   0.830876           2.751           1.335
  0.841584   1.000000   0.840953           2.380           1.290
  0.851485   1.000000   0.851002           2.099           1.277
  0.861386   1.000000   0.861023           1.881           1.245
  0.871287   1.000000   0.871022           1.567           1.170
  0.881188   1.000000   0.881001           1.335           1.137
  0.891089   1.000000   0.890961           1.198           1.113
  0.900990   1.000000   0.900901           1.123           1.135
  0.910891   1.000000   0.910831           1.008           1.161
  0.920792   1.000000   0.920756           0.795           1.239
  0.930693   1.000000   0.930667           0.669           1.374
  0.940594   1.000000   0.940580           0.421           1.062
  0.950495   1.000000   0.950489           0.220           0.997
  0.960396   1.000000   0.960394           0.089           1.001
  0.970297   1.000000   0.970297           0.011           1.103
  0.980198   1.000000   0.980198           0.000           0.000
  0.990099   1.000000   0.990099           0.000           0.000
  1.000000   1.000000   1.000000           0.000           0.000
